,sample_id,loc,blg,code,area_m2,area_ft2,net_conditioned_area_m2,net_conditioned_area_ft2,heating_elec,heating_ng,cooling_elec,cooling_ng,interior_lighting_elec,interior_lighting_ng,exterior_lighting_elec,exterior_lighting_ng,interior_equipment_elec,interior_equipment_ng,exterior_equipment_elec,exterior_equipment_ng,fans_elec,fans_ng,pumps_elec,pumps_ng,heat_rejection_elec,heat_rejection_ng,humidification_elec,humidification_ng,heat_recovery_elec,heat_recovery_ng,water_systems_elec,water_systems_ng,refrigeration_elec,refrigeration_ng,generators_elec,generators_ng,total_eui_elec_gj_m2,total_eui_elec_kbtu_ft2,total_eui_ng_gj_m2,total_eui_ng_kbtu_ft2
10,2962,5C,RetailStripmall,2009 RetailStripmall,4092.12,44047.170468,4092.12,44047.170468,0.0,3.73,11.23,0.0,1155.72,0.0,81.88,0.0,430.92,0.0,0.0,0.0,105.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38,0.0,81.93,0.0,0.0,0.0,0.0,0.0,0.4659149780553845,41.026220677962485,0.0009115079714182,0.080262985622843
11,2608,5C,RetailStripmall,2009 RetailStripmall,4752.22,51152.420858,4752.22,51152.420858,0.0,66.43,33.09,0.0,645.8,0.0,88.79,0.0,360.52,0.0,0.0,0.0,269.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,77.02,0.0,0.0,0.0,0.0,0.0,0.3122351237947738,27.4939156188548,0.0139787299409539,1.230899383721989
12,1088,5C,RetailStripmall,2009 RetailStripmall,5897.3,63477.94747,5897.3,63477.94747,0.0,13.03,359.65,0.0,2471.28,0.0,101.57,0.0,456.7,0.0,0.0,0.0,940.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.7539840265884388,66.39218853101332,0.0022094856968443,0.1945566295418846
13,3189,5C,RetailStripmall,2009 RetailStripmall,1646.94,17727.497466,1646.94,17727.497466,0.0,465.24,48.13,0.0,391.45,0.0,92.99,0.0,351.41,0.0,0.0,0.0,132.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.94,0.0,0.0,0.0,0.0,0.0,0.6635214397610113,58.42649044212251,0.2824875223141098,24.87448563598627
14,1233,5C,RetailStripmall,2009 RetailStripmall,5165.75,55603.616425,5165.75,55603.616425,0.0,70.72,224.87,0.0,1275.59,0.0,62.92,0.0,1007.45,0.0,0.0,0.0,514.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,68.9,0.0,0.0,0.0,0.0,0.0,0.6210192130861928,54.68394982206412,0.0136901708367613,1.205490263936551
15,2223,5C,RetailStripmall,2009 RetailStripmall,4160.14,44779.330946,4160.14,44779.330946,0.0,29.44,40.15,0.0,1539.17,0.0,28.62,0.0,477.93,0.0,0.0,0.0,229.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,0.0,72.12,0.0,0.0,0.0,0.0,0.0,0.575745047041686,50.69732562100258,0.0070766849192575,0.6231386644353728
16,299,5C,RetailStripmall,2009 RetailStripmall,6715.03,72279.911417,6715.03,72279.911417,0.0,3.19,87.86,0.0,1813.77,0.0,144.64,0.0,164.71,0.0,0.0,0.0,1630.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,73.81,0.0,0.0,0.0,0.0,0.0,0.5832036491274053,51.3540940648826,0.0004750537227681,0.0418309343595691
17,1205,5C,RetailStripmall,2009 RetailStripmall,2291.2,24662.24768,2291.2,24662.24768,0.0,28.66,8.75,0.0,627.48,0.0,34.44,0.0,382.65,0.0,0.0,0.0,703.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.23,0.0,69.74,0.0,0.0,0.0,0.0,0.0,0.8098289106145252,71.30961905739811,0.0125087290502793,1.1014582114520393
18,3587,5C,RetailStripmall,2009 RetailStripmall,751.16,8085.411123999999,751.16,8085.411123999999,0.0,48.57,30.18,0.0,177.99,0.0,136.63,0.0,79.58,0.0,0.0,0.0,336.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,74.87,0.0,0.0,0.0,0.0,0.0,1.14163427232547,100.5267952222438,0.0646599925448639,5.693646369243054
19,1222,5C,RetailStripmall,2009 RetailStripmall,2184.18,23510.295102,2184.18,23510.295102,0.0,147.15,135.58,0.0,304.89,0.0,137.52,0.0,262.85,0.0,0.0,0.0,323.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71,0.0,0.0,0.0,0.0,0.0,0.5625497898524847,49.5354150603975,0.0673708210861742,5.932348826116408
20,1909,5C,RetailStripmall,2009 RetailStripmall,3670.51,39509.002589,3670.51,39509.002589,0.0,209.94,61.47,0.0,1680.11,0.0,89.13,0.0,66.47,0.0,0.0,0.0,1035.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.78,0.0,0.0,0.0,0.0,0.0,0.8197689149464242,72.18488778767686,0.0571964113978711,5.03643949329667
21,2779,5C,RetailStripmall,2009 RetailStripmall,1568.48,16882.961872,1568.48,16882.961872,0.0,38.85,4.41,0.0,407.29,0.0,56.78,0.0,299.98,0.0,0.0,0.0,180.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.96,0.0,0.0,0.0,0.0,0.0,0.6569991329184943,57.85216763119395,0.0247692033051106,2.181056305710764
22,2465,5C,RetailStripmall,2009 RetailStripmall,1240.3,13350.46517,1240.3,13350.46517,0.0,222.72,13.97,0.0,347.35,0.0,177.53,0.0,175.23,0.0,0.0,0.0,233.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.41,0.0,0.0,0.0,0.0,0.0,0.8201725389018786,72.22042896202696,0.1795694590018544,15.812018499127698
23,264,5C,RetailStripmall,2009 RetailStripmall,6971.08,75036.00801199999,6971.08,75036.00801199999,0.0,0.21,39.47,0.0,2315.08,0.0,102.32,0.0,922.33,0.0,0.0,0.0,1850.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,0.0,0.0,0.0,0.0,0.0,0.7607171342173666,66.98507344015663,3.0124457042524257e-05,0.0026526140618803
24,3811,5C,RetailStripmall,2009 RetailStripmall,1129.24,12155.026436,1129.24,12155.026436,0.0,240.94,3.55,0.0,399.52,0.0,123.68,0.0,26.07,0.0,0.0,0.0,96.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21,0.0,61.51,0.0,0.0,0.0,0.0,0.0,0.6396337359640112,56.32305472182027,0.2133647408876766,18.787867651495745
25,835,5C,RetailStripmall,2009 RetailStripmall,7217.15,77684.680885,7217.15,77684.680885,0.0,493.58,59.64,0.0,1650.45,0.0,67.13,0.0,123.69,0.0,0.0,0.0,718.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85,0.0,78.81,0.0,0.0,0.0,0.0,0.0,0.3810784035249371,33.55592203511695,0.0683898768904623,6.0220819540024815
26,3701,5C,RetailStripmall,2009 RetailStripmall,1017.44,10951.622416,1017.44,10951.622416,0.0,92.24,56.85,0.0,211.19,0.0,163.4,0.0,139.65,0.0,0.0,0.0,405.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,63.84,0.0,0.0,0.0,0.0,0.0,1.028856738480893,90.5961507721871,0.0906589086334329,7.982985238084198
27,576,5C,RetailStripmall,2009 RetailStripmall,1958.4,21080.02176,1958.4,21080.02176,0.0,1.55,10.95,0.0,773.37,0.0,108.9,0.0,357.74,0.0,0.0,0.0,511.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,74.32,0.0,0.0,0.0,0.0,0.0,0.9402471405228758,82.79361792556328,0.0007914624183006,0.0696923545300932
28,1036,5C,RetailStripmall,2009 RetailStripmall,6739.11,72539.10612899999,6739.11,72539.10612899999,0.0,300.53,261.92,0.0,2221.61,0.0,171.56,0.0,1439.5,0.0,0.0,0.0,557.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,71.36,0.0,0.0,0.0,0.0,0.0,0.7017009664480919,61.78839499771748,0.0445949094168221,3.9268121460366663
29,2749,5C,RetailStripmall,2009 RetailStripmall,1955.28,21046.438392,1955.28,21046.438392,0.0,684.34,5.08,0.0,608.84,0.0,164.28,0.0,284.48,0.0,0.0,0.0,255.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.93,0.0,0.0,0.0,0.0,0.0,0.7131561720060554,62.79708502329671,0.3499959085143816,30.81894778104364
30,1441,5C,RetailStripmall,2009 RetailStripmall,3645.25,39237.106475,3645.25,39237.106475,0.0,140.11,20.19,0.0,911.95,0.0,174.89,0.0,150.88,0.0,0.0,0.0,134.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.21,0.0,68.77,0.0,0.0,0.0,0.0,0.0,0.4147068102324943,36.51707696598186,0.0384363212399698,3.3845166425463336
31,2830,5C,RetailStripmall,2009 RetailStripmall,5712.08,61484.257912,5712.08,61484.257912,0.0,3.35,867.31,0.0,2046.12,0.0,135.45,0.0,569.85,0.0,0.0,0.0,3215.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.48,0.0,65.1,0.0,0.0,0.0,0.0,0.0,1.2159616111819165,107.07170137455851,0.0005864763798826,0.0516422749144101
32,2755,5C,RetailStripmall,2009 RetailStripmall,4316.79,46465.495881,4316.79,46465.495881,0.0,5.53,133.54,0.0,901.98,0.0,199.91,0.0,790.01,0.0,0.0,0.0,365.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,89.82,0.0,0.0,0.0,0.0,0.0,0.5750893603812092,50.63958902334996,0.0012810444798102,0.1128025841674757
33,1115,5C,RetailStripmall,2009 RetailStripmall,2030.88,21860.189232,2030.88,21860.189232,0.0,448.2,3.89,0.0,525.44,0.0,103.76,0.0,196.65,0.0,0.0,0.0,155.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.86,0.0,0.0,0.0,0.0,0.0,0.5202227605766958,45.808301476372144,0.2206925076813991,19.433115372036227
34,106,5C,RetailStripmall,2009 RetailStripmall,1816.85,19556.391715,1816.85,19556.391715,0.0,681.38,55.48,0.0,613.82,0.0,180.9,0.0,366.53,0.0,0.0,0.0,375.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,80.18,0.0,0.0,0.0,0.0,0.0,0.9242865398904698,81.38820458935567,0.3750337121941822,33.02365573730277
35,2324,5C,RetailStripmall,2009 RetailStripmall,1884.03,20279.510517,1884.03,20279.510517,0.0,175.58,12.6,0.0,524.49,0.0,96.56,0.0,144.89,0.0,0.0,0.0,228.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71,0.0,88.47,0.0,0.0,0.0,0.0,0.0,0.6035944225941201,53.14960700488589,0.0931938451086235,8.206199489898665
36,2273,5C,RetailStripmall,2009 RetailStripmall,6972.94,75056.028866,6972.94,75056.028866,0.0,616.61,135.45,0.0,1395.79,0.0,56.46,0.0,1392.9,0.0,0.0,0.0,350.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.93,0.0,0.0,0.0,0.0,0.0,0.4878028493002951,42.95356081116119,0.088428984044033,7.786628858467963
37,3027,5C,RetailStripmall,2009 RetailStripmall,999.86,10762.393054,999.86,10762.393054,0.0,269.69,10.28,0.0,252.23,0.0,135.06,0.0,116.99,0.0,0.0,0.0,319.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27,0.0,64.38,0.0,0.0,0.0,0.0,0.0,0.9384613845938432,82.63637289101372,0.2697277618866641,23.75092281497713
38,2038,5C,RetailStripmall,2009 RetailStripmall,6306.54,67882.965906,6306.54,67882.965906,0.0,18.04,231.46,0.0,1762.65,0.0,63.07,0.0,389.38,0.0,0.0,0.0,432.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,63.26,0.0,0.0,0.0,0.0,0.0,0.4673323248564189,41.15102538563498,0.002860522568635,0.2518837892804665
39,1361,5C,RetailStripmall,2009 RetailStripmall,1978.71,21298.636569,1978.71,21298.636569,0.0,7.86,74.99,0.0,784.97,0.0,24.21,0.0,53.0,0.0,0.0,0.0,671.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,64.97,0.0,0.0,0.0,0.0,0.0,0.8519439432761748,75.01806524439974,0.0039722849735433,0.3497802122621871
40,2160,5C,RetailStripmall,2009 RetailStripmall,5777.58,62189.293362,5777.58,62189.293362,0.0,2.65,24.17,0.0,1332.04,0.0,191.44,0.0,767.14,0.0,0.0,0.0,226.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63,0.0,0.0,0.0,0.0,0.0,0.4509206276676394,39.70589066732866,0.0004586695467652,0.0403882230238485
41,1333,5C,RetailStripmall,2009 RetailStripmall,1259.43,13556.378577,1259.43,13556.378577,0.0,400.95,12.11,0.0,224.04,0.0,98.7,0.0,23.4,0.0,0.0,0.0,320.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.52,0.0,73.99,0.0,0.0,0.0,0.0,0.0,0.6312538211730703,55.58515993485595,0.3183583049474762,28.03309335096035
42,3741,5C,RetailStripmall,2009 RetailStripmall,5112.23,55027.53249699999,5112.23,55027.53249699999,0.0,483.27,22.98,0.0,665.65,0.0,117.69,0.0,176.52,0.0,0.0,0.0,337.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,66.51,0.0,0.0,0.0,0.0,0.0,0.2736692206727788,24.09798862219188,0.0945321317702842,8.32404254388423
43,878,5C,RetailStripmall,2009 RetailStripmall,6660.85,71696.723315,6660.85,71696.723315,0.0,0.0,316.64,0.0,2953.22,0.0,150.25,0.0,868.7,0.0,0.0,0.0,406.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.0,70.77,0.0,0.0,0.0,0.0,0.0,0.7220369772626617,63.57908580330218,0.0,0.0
44,474,5C,RetailStripmall,2009 RetailStripmall,4623.81,49770.228459000005,4623.81,49770.228459000005,0.0,134.35,110.01,0.0,1273.74,0.0,157.38,0.0,715.85,0.0,0.0,0.0,325.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.11,0.0,0.0,0.0,0.0,0.0,0.5763774895594758,50.7530154518152,0.0290561247110067,2.5585418812151968
45,2281,5C,RetailStripmall,2009 RetailStripmall,3402.5,36624.16975,3402.5,36624.16975,0.0,274.9,25.78,0.0,1185.96,0.0,131.94,0.0,272.85,0.0,0.0,0.0,476.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.81,0.0,0.0,0.0,0.0,0.0,0.6381542983100662,56.19278259379519,0.0807935341660543,7.11428805290528
46,1148,5C,RetailStripmall,2009 RetailStripmall,5958.23,64133.791897,5958.23,64133.791897,0.0,579.7,31.84,0.0,826.99,0.0,127.68,0.0,1047.68,0.0,0.0,0.0,230.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,0.0,74.03,0.0,0.0,0.0,0.0,0.0,0.3964482740679699,34.90931853531536,0.0972939950287249,8.567238871240074
47,3377,5C,RetailStripmall,2009 RetailStripmall,3679.57,39606.523523,3679.57,39606.523523,0.0,247.94,56.85,0.0,996.86,0.0,133.82,0.0,612.63,0.0,0.0,0.0,336.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.49,0.0,0.0,0.0,0.0,0.0,0.5971947809119,52.58608549499478,0.0673828735422889,5.933410107138829
48,3233,5C,RetailStripmall,2009 RetailStripmall,3463.41,37279.798899,3463.41,37279.798899,0.0,45.94,74.18,0.0,1153.67,0.0,115.59,0.0,468.69,0.0,0.0,0.0,111.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,81.9,0.0,0.0,0.0,0.0,0.0,0.5811555663349127,51.1737497948567,0.0132643839453024,1.1679975285802306
49,2338,5C,RetailStripmall,2009 RetailStripmall,3218.83,34647.164237,3218.83,34647.164237,0.0,6.68,158.85,0.0,1081.34,0.0,178.86,0.0,421.99,0.0,0.0,0.0,227.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25,0.0,0.0,0.0,0.0,0.0,0.6634025406747173,58.41602076335608,0.002075288225846,0.1827398489726505
50,849,5C,RetailStripmall,2009 RetailStripmall,4244.19,45684.036741,4244.19,45684.036741,0.0,1222.49,19.7,0.0,830.35,0.0,49.91,0.0,180.07,0.0,0.0,0.0,322.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,68.93,0.0,0.0,0.0,0.0,0.0,0.3491808802150705,30.747180328952098,0.2880384714162184,25.36327537995577
51,1395,5C,RetailStripmall,2009 RetailStripmall,4797.67,51641.640113,4797.67,51641.640113,0.0,94.15,52.63,0.0,873.91,0.0,58.83,0.0,894.25,0.0,0.0,0.0,192.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,72.63,0.0,0.0,0.0,0.0,0.0,0.4526801551586499,39.86082615241744,0.0196241092030089,1.7280041910895072
52,2548,5C,RetailStripmall,2009 RetailStripmall,2991.34,32198.484626,2991.34,32198.484626,0.0,813.62,75.51,0.0,1006.05,0.0,55.83,0.0,412.61,0.0,0.0,0.0,776.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,88.18,0.0,0.0,0.0,0.0,0.0,0.8097207271657518,71.30009294587104,0.2719918163766071,23.950284508647112
53,1456,5C,RetailStripmall,2009 RetailStripmall,1295.93,13949.260927,1295.93,13949.260927,0.0,147.97,22.69,0.0,410.48,0.0,47.94,0.0,105.93,0.0,0.0,0.0,144.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26,0.0,57.86,0.0,0.0,0.0,0.0,0.0,0.6278888520213283,55.28885701802315,0.114180549875379,10.054187259379235
54,2707,5C,RetailStripmall,2009 RetailStripmall,2232.57,24031.160223000003,2232.57,24031.160223000003,0.0,51.19,6.29,0.0,546.48,0.0,140.4,0.0,279.96,0.0,0.0,0.0,250.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,89.61,0.0,0.0,0.0,0.0,0.0,0.605132201901844,53.28501641691209,0.022928732357776,2.018993331148579
55,341,5C,RetailStripmall,2009 RetailStripmall,3154.03,33949.663517,3154.03,33949.663517,0.0,89.22,59.47,0.0,854.8,0.0,174.67,0.0,666.29,0.0,0.0,0.0,307.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41,0.0,60.56,0.0,0.0,0.0,0.0,0.0,0.6766327523834585,59.58100924997748,0.0282876193314584,2.490871012540528
56,3029,5C,RetailStripmall,2009 RetailStripmall,7967.13,85757.390607,7967.13,85757.390607,0.0,0.22,61.22,0.0,3389.8,0.0,112.82,0.0,1071.45,0.0,0.0,0.0,1446.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,61.61,0.0,0.0,0.0,0.0,0.0,0.7712237656471025,67.91023661352668,2.761345679058833e-05,0.0024315075181751
57,826,5C,RetailStripmall,2009 RetailStripmall,5647.36,60787.618304,5647.36,60787.618304,0.0,477.5,87.94,0.0,1312.52,0.0,161.41,0.0,1191.5,0.0,0.0,0.0,650.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01,0.0,0.0,0.0,0.0,0.0,0.612804921237534,53.96063899075575,0.0845527821849501,7.445309260787715
58,414,5C,RetailStripmall,2009 RetailStripmall,5600.36,60281.71500399999,5600.36,60281.71500399999,0.0,31.23,55.06,0.0,793.06,0.0,34.54,0.0,1186.38,0.0,0.0,0.0,552.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.97,0.0,0.0,0.0,0.0,0.0,0.4804173303144798,42.30322771176613,0.005576427229678,0.4910332247189031
59,2950,5C,RetailStripmall,2009 RetailStripmall,6731.9,72461.49841,6731.9,72461.49841,0.0,768.19,100.66,0.0,1280.47,0.0,217.76,0.0,498.46,0.0,0.0,0.0,256.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35,0.0,0.0,0.0,0.0,0.0,0.3598790831711701,31.68921236485372,0.1141119149125804,10.048143596344934
60,2250,5C,RetailStripmall,2009 RetailStripmall,2221.04,23907.052456,2221.04,23907.052456,0.0,115.64,42.16,0.0,693.32,0.0,119.67,0.0,185.08,0.0,0.0,0.0,235.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.54,0.0,0.0,0.0,0.0,0.0,0.6021548463782733,53.0228448824047,0.0520656989518423,4.584653757786527
61,113,5C,RetailStripmall,2009 RetailStripmall,5022.96,54066.639144,5022.96,54066.639144,0.0,0.6,131.73,0.0,1327.19,0.0,37.69,0.0,623.93,0.0,0.0,0.0,179.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,75.55,0.0,0.0,0.0,0.0,0.0,0.4835933393855416,42.582891717350215,0.0001194514788093,0.0105183197809903
62,2209,5C,RetailStripmall,2009 RetailStripmall,2133.5,22964.78065,2133.5,22964.78065,0.0,336.62,60.47,0.0,707.82,0.0,36.17,0.0,198.86,0.0,0.0,0.0,116.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.78,0.0,0.0,0.0,0.0,0.0,0.5552894305132412,48.8961029144426,0.1577782985704242,13.893194252652268
63,782,5C,RetailStripmall,2009 RetailStripmall,3148.36,33888.632204,3148.36,33888.632204,0.0,477.57,27.12,0.0,768.27,0.0,177.7,0.0,134.23,0.0,0.0,0.0,500.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.51,0.0,0.0,0.0,0.0,0.0,0.5321151329581115,46.85548629910705,0.1516884981387135,13.356955865470786
64,983,5C,RetailStripmall,2009 RetailStripmall,5654.03,60859.41351699999,5654.03,60859.41351699999,0.0,55.25,20.45,0.0,1230.13,0.0,160.7,0.0,95.74,0.0,0.0,0.0,229.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93,0.0,77.32,0.0,0.0,0.0,0.0,0.0,0.3293279306972195,28.99902556597948,0.0097717910941399,0.8604566857249165
65,2729,5C,RetailStripmall,2009 RetailStripmall,3903.54,42017.314206,3903.54,42017.314206,0.0,60.69,124.83,0.0,455.55,0.0,204.09,0.0,656.29,0.0,0.0,0.0,827.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,75.01,0.0,0.0,0.0,0.0,0.0,0.6003729947688509,52.86594364336606,0.0155474261823882,1.369031191474533
66,2457,5C,RetailStripmall,2009 RetailStripmall,3608.31,38839.488009,3608.31,38839.488009,0.0,186.0,176.42,0.0,1333.55,0.0,70.03,0.0,597.18,0.0,0.0,0.0,1077.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,0.0,0.0,0.0,0.0,0.0,0.9258212293289656,81.52334192243445,0.0515476774445654,4.539039288034607
